Annotation ID,User ID,Task,Scene,Preposition,Figure,Ground,Cam Location,Cam Rotation,Time
0821c204-7c5f-4394-b9c0-832d1019d28f,1,sfg,scene1-sfg,above,lamp.001,table,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.6951, 0.2532, -0.6728)
            (-0.7189, 0.2449, -0.6506)
            (-0.0000, 0.9359,  0.3523)>",126.262489318848
84c6529c-9835-42bf-b1f3-b7c5684f4a98,1,sfg,scene1-sfg,above,plate,table,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.6370, 0.2446, -0.7310)
            (-0.7708, 0.2021, -0.6041)
            (-0.0000, 0.9484,  0.3173)>",133.111618041992
f44b6844-45cb-4400-8410-0e8700810046,1,sfg,scene1-sfg,above,mug,table,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.6339, 0.2328, -0.7375)
            (-0.7734, 0.1908, -0.6045)
            (-0.0000, 0.9537,  0.3010)>",138.476974487305
1f5a7e38-9cb7-4936-b256-7acae6855945,1,sfg,scene1-sfg,above,Pencil,cup,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.6553, 0.2294, -0.7197)
            (-0.7553, 0.1990, -0.6244)
            (-0.0000, 0.9528,  0.3037)>",160.788192749023
d31bbdd3-cbf8-4006-8567-352f49551013,1,sfg,scene1-sfg,above,apple.001,plate,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.6057, 0.2089, -0.7678)
            (-0.7957, 0.1590, -0.5844)
            (-0.0000, 0.9649,  0.2626)>",165.753646850586
2a8f96c9-9bff-4c5d-b5cd-71f9732959e9,1,sfg,scene1-sfg,above,Pencil.003,book,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.5401, 0.2117, -0.8145)
            (-0.8416, 0.1359, -0.5228)
            (-0.0000, 0.9679,  0.2515)>",171.385604858398
a2b80c73-e656-47e1-bf3d-aed392ccf5f5,1,sfg,scene1-sfg,above,Pencil.005,table,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.4852, 0.2078, -0.8493)
            (-0.8744, 0.1153, -0.4713)
            (-0.0000, 0.9714,  0.2377)>",179.966842651367
c7df45c4-9820-41e8-a3ea-bf74ca445c47,1,sfg,scene1-sfg,above,chair,Floor,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.0765, 0.3459, -0.9352)
            (-0.9971, 0.0266, -0.0718)
            (-0.0000, 0.9379,  0.3469)>",183.116073608398
6b8792ec-9be8-4abe-a75b-6da85ea21342,1,sfg,scene1-sfg,above,chair.001,Floor,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.7800, 0.3504, -0.5185)
            (-0.6258, 0.4367, -0.6463)
            (-0.0000, 0.8286,  0.5599)>",185.582138061523
3485d6a1-a45b-4643-880a-66e7fe94169b,1,sfg,scene1-sfg,above,bowl_001,table,"<Vector (-4.0504, -1.5658, 1.9901)>","<Matrix 3x3 ( 0.6447, 0.2301, -0.7290)
            (-0.7644, 0.1940, -0.6148)
            (-0.0000, 0.9537,  0.3009)>",192.680404663086
aec8a8ff-afa8-4978-bc54-5ea47c108627,1,sfg,scene1-sfg,above,guitar,Floor,"<Vector (-4.4914, -3.0373, 2.7016)>","<Matrix 3x3 ( 0.8514, 0.2899, -0.4371)
            (-0.5245, 0.4706, -0.7095)
            (-0.0000, 0.8334,  0.5528)>",202.194747924805
c5426e3b-1058-48be-8a80-98e2e33df831,1,sfg,scene1-sfg,above,chest,Floor,"<Vector (-3.4422, 0.1788, 1.5322)>","<Matrix 3x3 ( 0.9928, 0.0563, -0.1059)
            (-0.1199, 0.4659, -0.8767)
            (-0.0000, 0.8830,  0.4693)>",213.358688354492
227ddd4f-7835-474f-953e-d22449bebbb1,1,sfg,scene1-sfg,above,chair.002,Floor,"<Vector (-3.4422, 0.1788, 1.5322)>","<Matrix 3x3 ( 0.9985, 0.0209, -0.0499)
            (-0.0541, 0.3862, -0.9208)
            (-0.0000, 0.9222,  0.3868)>",215.574813842773
7e3b6263-8f3f-4e5f-b6ff-aa795c0f9d31,1,sfg,scene1-sfg,above,bin,Floor,"<Vector (-3.4422, 0.1788, 1.5322)>","<Matrix 3x3 ( 0.9838, 0.0679, -0.1658)
            (-0.1792, 0.3727, -0.9105)
            (-0.0000, 0.9255,  0.3788)>",218.090866088867
a0310638-bc68-4ced-aa7a-0e4e4367ceae,1,sfg,scene1-sfg,above,lamp,Table,"<Vector (-3.4422, 0.1788, 1.5322)>","<Matrix 3x3 ( 0.9146, 0.0826, -0.3957)
            (-0.4043, 0.1868, -0.8954)
            (-0.0000, 0.9789,  0.2042)>",221.123458862305
ac9de9e8-3353-489c-b1b2-3f889f47b1a2,1,sfg,scene1-sfg,above,box.003,Table,"<Vector (-3.4422, 0.1788, 1.5322)>","<Matrix 3x3 ( 0.9130, 0.0833, -0.3993)
            (-0.4079, 0.1865, -0.8938)
            (-0.0000, 0.9789,  0.2042)>",223.222946166992
c013d06d-54e3-49a0-b6ee-59b7836071eb,1,sfg,scene1-sfg,above,box.001,Floor,"<Vector (-3.4422, 0.1788, 1.5322)>","<Matrix 3x3 ( 0.9593, 0.0956, -0.2656)
            (-0.2823, 0.3251, -0.9026)
            (-0.0000, 0.9409,  0.3388)>",225.18913269043
5181bc4f-7831-4aa3-9c8a-cdc65bdee850,1,sfg,scene1-sfg,above,chair.003,Floor,"<Vector (0.2966, -0.4270, 1.4008)>","<Matrix 3x3 ( 0.9968, -0.0203,  0.0771)
            ( 0.0797,  0.2535, -0.9641)
            (-0.0000,  0.9672,  0.2543)>",241.301864624023
609a1194-1158-4f76-bc40-312b644570c7,1,sfg,scene1-sfg,above,Robot,Floor,"<Vector (0.2966, -0.4270, 1.4008)>","<Matrix 3x3 ( 0.9632, 0.0639, -0.2611)
            (-0.2688, 0.2289, -0.9356)
            (-0.0000, 0.9714,  0.2377)>",243.98454284668
6cc147d0-a8ef-4f09-8ccb-576cae7327e1,1,sfg,scene1-sfg,above,folder,shelf,"<Vector (0.2966, -0.4270, 1.4008)>","<Matrix 3x3 ( 0.9841, -0.0167, -0.1764)
            (-0.1772, -0.0927, -0.9798)
            (-0.0000,  0.9956, -0.0942)>",247.616989135742
eba9d2af-26bb-401b-a907-f6a0058012e1,1,sfg,scene1-sfg,above,Cube,Table,"<Vector (0.6304, -1.7661, 1.9818)>","<Matrix 3x3 ( 0.9156, -0.0697,  0.3960)
            ( 0.4021,  0.1587, -0.9017)
            (-0.0000,  0.9849,  0.1734)>",262.0634765625
4fc112bc-58eb-4af8-a393-c42ce970bef9,1,sfg,scene1-sfg,above,book.001,Table,"<Vector (0.6304, -1.7661, 1.9818)>","<Matrix 3x3 ( 0.9211, -0.0817,  0.3806)
            ( 0.3893,  0.1933, -0.9006)
            (-0.0000,  0.9778,  0.2098)>",265.445983886719
760c4605-7bfa-4877-aa3a-a2fb853531e1,1,sfg,scene1-sfg,above,book.002,book.001,"<Vector (0.6304, -1.7661, 1.9818)>","<Matrix 3x3 ( 0.9554, -0.0661,  0.2879)
            ( 0.2954,  0.2138, -0.9312)
            (-0.0000,  0.9747,  0.2238)>",268.928466796875
a542e247-b8a9-4f5f-b297-e5c4cd0771b0,1,sfg,scene1-sfg,above,jar,Floor,"<Vector (0.9326, -2.7635, 2.3335)>","<Matrix 3x3 ( 0.9950, 0.0534, -0.0846)
            (-0.1000, 0.5309, -0.8415)
            (-0.0000, 0.8458,  0.5336)>",274.027221679688
82635122-e45d-49c8-bd41-3992c86f3e23,1,sfg,scene1-sfg,above,Picture_001,wall.001,"<Vector (0.9326, -2.7635, 2.3335)>","<Matrix 3x3 ( 0.7222,  0.0848,  0.6865)
            ( 0.6917, -0.0885, -0.7168)
            (-0.0000,  0.9925, -0.1226)>",285.12451171875
36a56012-07be-42eb-bcee-191bd35d8105,1,sfg,scene1-sfg,above,light,ceiling,"<Vector (0.9326, -2.7635, 2.3335)>","<Matrix 3x3 ( 0.8689,  0.1954,  0.4548)
            ( 0.4950, -0.3430, -0.7983)
            (-0.0000,  0.9188, -0.3947)>",288.240417480469
ff8b62d8-5778-459a-9f02-621676d50196,1,sfg,scene1-sfg,above,balloon.001,Floor,"<Vector (0.9326, -2.7635, 2.3335)>","<Matrix 3x3 ( 0.8034,  0.1117,  0.5849)
            ( 0.5954, -0.1507, -0.7891)
            (-0.0000,  0.9823, -0.1875)>",338.97802734375
42616ab3-8cbb-4340-9919-33d046d2f55c,1,sfg,scene1-sfg,above,window.002,Floor,"<Vector (0.9326, -2.7635, 2.3335)>","<Matrix 3x3 ( 0.6342,  0.0685,  0.7702)
            ( 0.7731, -0.0562, -0.6317)
            (-0.0000,  0.9961, -0.0885)>",364.088562011719
ee3c4c07-6ede-415a-bd05-b09af1929c64,1,sfg,scene1-sfg,inside,apple.002,bowl_001,"<Vector (-0.0435, -0.7145, 1.3884)>","<Matrix 3x3 ( 0.8628, -0.1603,  0.4793)
            ( 0.5054,  0.2737, -0.8184)
            (-0.0000,  0.9484,  0.3172)>",511.652526855469
835302b3-2149-46a7-ad81-889c4428f861,1,sfg,scene1-sfg,inside,spoon.001,cup,"<Vector (-0.3250, -0.1836, 1.2945)>","<Matrix 3x3 ( 0.7235, -0.1831,  0.6656)
            ( 0.6902,  0.1919, -0.6977)
            (-0.0000,  0.9642,  0.2653)>",520.783630371094
422cf368-c1ab-48ff-ae9f-486b7c42e695,1,sfg,scene1-sfg,inside,Pencil,cup,"<Vector (-0.3250, -0.1836, 1.2945)>","<Matrix 3x3 ( 0.7385, -0.1844,  0.6485)
            ( 0.6741,  0.2020, -0.7104)
            (-0.0000,  0.9619,  0.2735)>",524.649353027344
eb7b0b7e-5dcd-4a1a-a3d5-7859e8ec2f74,1,sfg,scene1-sfg,inside,Pencil.001,box.003,"<Vector (-1.5261, 2.4297, 0.9336)>","<Matrix 3x3 ( 0.9330, -0.0236,  0.3588)
            ( 0.3596,  0.0612, -0.9311)
            (-0.0000,  0.9979,  0.0655)>",536.963012695313
f74a8051-3f64-4ce6-8704-3af5aefdf4c2,3,sfg,scene2-sfg,on top of,notebook,table.001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9964, -0.0144,  0.0833)
            ( 0.0845,  0.1700, -0.9818)
            (-0.0000,  0.9853,  0.1706)>",11.2333335876465
86d7316e-76f5-4644-a5a9-145cf61d6386,3,sfg,scene2-sfg,on top of,table.001,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9953, -0.0243,  0.0933)
            ( 0.0964,  0.2504, -0.9633)
            (-0.0000,  0.9678,  0.2516)>",14.9166107177734
18223d88-edfd-495e-860e-abcc769b8dde,3,sfg,scene2-sfg,on top of,chair,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 1.0000, 0.0017, -0.0051)
            (-0.0054, 0.3064, -0.9519)
            (-0.0000, 0.9519,  0.3064)>",16.5332527160645
0db47c34-fa02-42bb-884c-277f7646107f,3,sfg,scene2-sfg,on top of,box.001,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9956, 0.0253, -0.0898)
            (-0.0933, 0.2697, -0.9584)
            (-0.0000, 0.9626,  0.2709)>",19.3998756408691
c0f20146-11ed-423c-8780-0d9efe7fc939,3,sfg,scene2-sfg,on top of,box,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9998, -0.0049,  0.0179)
            ( 0.0186,  0.2625, -0.9647)
            (-0.0000,  0.9649,  0.2626)>",21.7665061950684
06476b15-8bb0-42c6-a53f-0e524cd5089d,3,sfg,scene2-sfg,on top of,chair.001,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 1.0000, 0.0018, -0.0051)
            (-0.0054, 0.3281, -0.9446)
            (-0.0000, 0.9447,  0.3281)>",26.3497695922852
583ab61f-bbd8-403f-a399-a9324612d832,3,sfg,scene2-sfg,on top of,lamp,table.001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9930, -0.0185,  0.1169)
            ( 0.1183,  0.1554, -0.9807)
            (-0.0000,  0.9877,  0.1565)>",29.416389465332
6921f5d5-21ed-450f-b778-a2516789698a,3,sfg,scene2-sfg,on top of,Pencil.003,table.001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9922, -0.0191,  0.1228)
            ( 0.1243,  0.1525, -0.9805)
            (-0.0000,  0.9881,  0.1537)>",34.0663185119629
5a9185c0-6953-4a53-a154-2fa2f9929751,3,sfg,scene2-sfg,on top of,mug.001,table.001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9927, -0.0195,  0.1187)
            ( 0.1203,  0.1610, -0.9796)
            (-0.0000,  0.9868,  0.1621)>",35.9329566955566
fdc0ddef-57c4-497d-ab59-639ce123ed01,3,sfg,scene2-sfg,on top of,jar.001,table.001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9927, -0.0188,  0.1188)
            ( 0.1203,  0.1554, -0.9805)
            (-0.0000,  0.9877,  0.1565)>",37.9329261779785
b273b26a-3e52-4711-8183-fab05b6b1368,3,sfg,scene2-sfg,on top of,shelf,wall,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9702,  0.0221,  0.2412)
            ( 0.2422, -0.0886, -0.9662)
            (-0.0000,  0.9958, -0.0913)>",62.3992195129395
68290a22-4ec3-4a71-a2c2-6f3d8c9917cd,3,sfg,scene2-sfg,on top of,jar,shelf,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9683,  0.0057,  0.2499)
            ( 0.2499, -0.0221, -0.9680)
            (-0.0000,  0.9997, -0.0229)>",63.5658683776856
ded7476d-419a-4810-be6e-1a96725e087f,3,sfg,scene2-sfg,on top of,ball.001,jar,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9726,  0.0192,  0.2317)
            ( 0.2324, -0.0805, -0.9693)
            (-0.0000,  0.9966, -0.0828)>",65.3161392211914
47ec6511-c7f0-420f-aa9b-073bec5434e2,3,sfg,scene2-sfg,on top of,door,wall,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.6489,  0.1639,  0.7430)
            ( 0.7608, -0.1398, -0.6337)
            (-0.0000,  0.9765, -0.2155)>",72.7177200317383
b32bb9c4-375c-4140-82b8-a1bdffdb70e8,3,sfg,scene2-sfg,on top of,window,wall.001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9996, -0.0025, -0.0293)
            (-0.0294, -0.0856, -0.9959)
            (-0.0000,  0.9963, -0.0856)>",74.8681793212891
08db0181-15dc-40b4-aeb1-0796fd3fde3d,3,sfg,scene2-sfg,on top of,bookshelf,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9867, 0.0538, -0.1535)
            (-0.1627, 0.3264, -0.9311)
            (-0.0000, 0.9437,  0.3308)>",77.1686706542969
3e74b184-e937-491e-9dd2-a559f05180d5,3,sfg,scene2-sfg,on top of,book.002,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9756, 0.0601, -0.2112)
            (-0.2196, 0.2669, -0.9384)
            (-0.0000, 0.9619,  0.2736)>",81.6863021850586
f48453cd-da15-4599-9eb3-9e25252fbc5a,3,sfg,scene2-sfg,on top of,banana.004,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9567, 0.0844, -0.2786)
            (-0.2911, 0.2775, -0.9156)
            (-0.0000, 0.9570,  0.2900)>",84.2701873779297
d86e0003-be85-4bfa-8387-47615b5a027a,3,sfg,scene2-sfg,on top of,Table,Floor,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9396, 0.1270, -0.3179)
            (-0.3423, 0.3485, -0.8726)
            (-0.0000, 0.9287,  0.3709)>",86.303955078125
88af4cac-0a13-4132-b08f-075e5fd9efb6,3,sfg,scene2-sfg,on top of,bowl_001,Table,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9469, 0.0657, -0.3148)
            (-0.3216, 0.1934, -0.9269)
            (-0.0000, 0.9789,  0.2042)>",87.9543075561523
761c4adc-6112-49ae-a23d-69293cfbdfc7,3,sfg,scene2-sfg,on top of,mug.002,Table,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9519, 0.0600, -0.3005)
            (-0.3064, 0.1864, -0.9335)
            (-0.0000, 0.9806,  0.1958)>",89.4879684448242
8d6b6167-e387-4405-936b-4ac24b3a5e72,3,sfg,scene2-sfg,on top of,banana.000,bowl_001,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9368, 0.0705, -0.3427)
            (-0.3498, 0.1887, -0.9176)
            (-0.0000, 0.9795,  0.2014)>",93.9722595214844
7f7f4d78-7e95-4986-8556-cdc49b44d66d,3,sfg,scene2-sfg,on top of,cup,Table,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9409, 0.0644, -0.3324)
            (-0.3386, 0.1790, -0.9238)
            (-0.0000, 0.9818,  0.1902)>",95.6392822265625
c1c6c821-cddb-4a96-b597-9cce08cb7686,3,sfg,scene2-sfg,on top of,notebook.001,Table,"<Vector (-5.4429, -2.9509, 1.8000)>","<Matrix 3x3 ( 0.9382, 0.0717, -0.3386)
            (-0.3461, 0.1942, -0.9179)
            (-0.0000, 0.9783,  0.2070)>",97.50634765625
7f11afaf-3278-4c29-bf60-351281106992,3,sfg,scene2-sfg,on top of,apple.006,dish.001,"<Vector (-1.4998, 0.8620, 2.2702)>","<Matrix 3x3 ( 0.5091, -0.5085,  0.6944)
            ( 0.8607,  0.3008, -0.4108)
            (-0.0000,  0.8068,  0.5908)>",123.895317077637
62066b8a-c446-415c-9b7c-87a9ce691016,3,sfg,scene2-sfg,on top of,spoon.001,dish.001,"<Vector (-1.4998, 0.8620, 2.2702)>","<Matrix 3x3 ( 0.4655, -0.5270,  0.7111)
            ( 0.8850,  0.2772, -0.3740)
            (-0.0000,  0.8034,  0.5954)>",126.112457275391
df02aadf-880a-4c5e-b690-05999158a2c1,3,sfg,scene2-sfg,on top of,Cube.002,notepad_001,"<Vector (-1.4998, 0.8620, 2.2702)>","<Matrix 3x3 ( 0.5211, -0.4476,  0.7267)
            ( 0.8535,  0.2733, -0.4437)
            (-0.0000,  0.8515,  0.5245)>",131.428695678711
ae9490de-edf5-4a7b-b880-1e2a4777c29b,3,sfg,scene2-sfg,on top of,spoon,Table,"<Vector (-1.4998, 0.8620, 2.2702)>","<Matrix 3x3 ( 0.5109, -0.4276,  0.7458)
            ( 0.8596,  0.2541, -0.4432)
            (-0.0000,  0.8675,  0.4974)>",133.661483764648
f2a07925-ee1a-4968-91e3-1f0651c67d08,3,sfg,scene2-sfg,on top of,Cube.001,Table,"<Vector (-1.4998, 0.8620, 2.2702)>","<Matrix 3x3 ( 0.5040, -0.4210,  0.7542)
            ( 0.8637,  0.2457, -0.4400)
            (-0.0000,  0.8732,  0.4875)>",135.277755737305
711c7df8-500d-4c56-94a8-03d7b7fcf93a,3,sfg,scene2-sfg,on top of,book.001,Floor,"<Vector (0.5300, 3.1532, 1.6482)>","<Matrix 3x3 ( 0.4778, -0.3633,  0.7998)
            ( 0.8784,  0.1976, -0.4351)
            (-0.0000,  0.9105,  0.4136)>",149.74089050293
3633df45-362a-465b-ac2d-06f35282cf3c,3,sfg,scene2-sfg,on top of,book,bookshelf,"<Vector (0.5300, 3.1532, 1.6482)>","<Matrix 3x3 ( 0.6744, -0.1677,  0.7190)
            ( 0.7383,  0.1532, -0.6568)
            (-0.0000,  0.9739,  0.2272)>",151.923690795898
f93b3895-0102-46a6-876f-3ee9210d636d,3,sfg,scene2-sfg,on top of,mug,bookshelf,"<Vector (0.5300, 3.1532, 1.6482)>","<Matrix 3x3 ( 0.6258, -0.1247,  0.7699)
            ( 0.7799,  0.1001, -0.6178)
            (-0.0000,  0.9872,  0.1599)>",153.106735229492
abbc6bad-686c-4a9d-b474-30c9bb4f9b1c,3,sfg,scene2-sfg,on top of,ball,bookshelf,"<Vector (0.5300, 3.1532, 1.6482)>","<Matrix 3x3 ( 0.6788, -0.1648,  0.7156)
            ( 0.7343,  0.1523, -0.6615)
            (-0.0000,  0.9745,  0.2244)>",154.556381225586
1d9711cb-e0e0-421d-8873-4f2fbd0d530b,3,sfg,scene2-sfg,on top of,box,table.001,"<Vector (-2.5554, 3.3480, 1.7837)>","<Matrix 3x3 ( 0.2638, -0.3403,  0.9025)
            ( 0.9645,  0.0931, -0.2469)
            (-0.0000,  0.9357,  0.3529)>",172.035446166992
5de5452d-42c1-43f7-adaa-44e2af14dfc1,3,sfg,scene2-sfg,on top of,book.001,bookshelf,"<Vector (-2.5554, 3.3480, 1.7837)>","<Matrix 3x3 ( 0.9856, -0.1104,  0.1279)
            ( 0.1690,  0.6440, -0.7462)
            (-0.0000,  0.7570,  0.6534)>",174.384872436523
e0699e5f-851c-4972-b4ee-8b8f3681bff0,3,sfg,scene2-sfg,on top of,jar.001,lamp,"<Vector (-4.9631, 5.1043, 2.4521)>","<Matrix 3x3 (-0.5835, -0.5846, 0.5638)
            ( 0.8121, -0.4200, 0.4051)
            (-0.0000,  0.6942, 0.7198)>",183.049423217773
8699f9a9-3ab1-4104-9881-bcd2d71c47ef,3,sfg,scene2-sfg,on top of,Cube.000,paper.002,"<Vector (-4.9631, 5.1043, 2.4521)>","<Matrix 3x3 (-0.8767, -0.2897, 0.3840)
            ( 0.4810, -0.5280, 0.6999)
            (-0.0000,  0.7983, 0.6023)>",185.765426635742
032511fd-56de-4fb7-9d63-b3a69d9570d6,3,sfg,scene2-sfg,on top of,paper.002,table.001,"<Vector (-4.9631, 5.1043, 2.4521)>","<Matrix 3x3 (-0.8629, -0.3399, 0.3740)
            ( 0.5053, -0.5804, 0.6385)
            (-0.0000,  0.7400, 0.6727)>",186.79850769043
662d32a1-8774-4c15-be91-68c51e13817f,3,sfg,scene2-sfg,on top of,Cube.000,table.001,"<Vector (-4.9631, 5.1043, 2.4521)>","<Matrix 3x3 (-0.8557, -0.3641, 0.3676)
            ( 0.5174, -0.6022, 0.6080)
            (-0.0000,  0.7105, 0.7037)>",189.847763061523
3083e5a2-0198-4d5a-8edf-8f3b0d8631eb,3,sfg,scene2-sfg,on top of,Robot,Floor,"<Vector (-2.0430, 4.6255, 2.2009)>","<Matrix 3x3 (-0.9963, -0.0443, 0.0734)
            ( 0.0857, -0.5152, 0.8528)
            (-0.0000,  0.8560, 0.5171)>",195.113143920898
9b9ef2a6-ad2a-4c3a-8757-7a4a32892f14,3,sfg,scene2-sfg,on top of,Pencil.001,cup,"<Vector (-1.8910, 1.9068, 1.8748)>","<Matrix 3x3 (-0.0090, -0.5097, 0.8603)
            ( 0.9999, -0.0046, 0.0077)
            ( 0.0000,  0.8604, 0.5098)>",218.357467651367
fc646396-44b6-468b-aa8c-825e8a1e7b22,3,sfg,scene2-sfg,inside,banana.000,bowl_001,"<Vector (-1.6068, 0.8617, 1.9368)>","<Matrix 3x3 ( 0.3314, -0.3779,  0.8645)
            ( 0.9434,  0.1327, -0.3037)
            (-0.0000,  0.9163,  0.4005)>",283.774841308594
7d02a886-018d-413a-8aa8-c81c06e88c68,3,sfg,scene2-sfg,inside,apple.008,bowl_001,"<Vector (-3.8862, 1.6331, 2.5994)>","<Matrix 3x3 ( 0.5528, -0.8312,  0.0584)
            ( 0.8332,  0.5515, -0.0388)
            (-0.0000,  0.0701,  0.9976)>",297.588134765625
eae04bde-5ad5-41f6-b4ce-12c5599dfd08,3,sfg,scene2-sfg,under,Table,notebook.001,"<Vector (-0.6800, 0.5113, 1.3078)>","<Matrix 3x3 ( 0.3419, -0.1582,  0.9263)
            ( 0.9397,  0.0576, -0.3371)
            (-0.0000,  0.9858,  0.1684)>",315.1171875
16df2960-d7a2-482d-9cb6-4875a6e07a02,3,sfg,scene2-sfg,under,Table,bowl_001,"<Vector (-0.6800, 0.5113, 1.3078)>","<Matrix 3x3 ( 0.3588, -0.1282,  0.9246)
            ( 0.9334,  0.0493, -0.3554)
            (-0.0000,  0.9906,  0.1373)>",317.016723632812
c7cbb438-0003-419b-bede-ad9e3a285b1a,3,sfg,scene2-sfg,under,Table,banana.000,"<Vector (-0.6800, 0.5113, 1.3078)>","<Matrix 3x3 ( 0.3532, -0.1046,  0.9297)
            ( 0.9355,  0.0395, -0.3510)
            (-0.0000,  0.9938,  0.1118)>",318.483032226563
efc9c1a0-410a-404e-9e8a-c3ae7c3adac5,3,sfg,scene2-sfg,under,Table,cup,"<Vector (-0.6800, 0.5113, 1.3078)>","<Matrix 3x3 ( 0.3848, -0.1137,  0.9160)
            ( 0.9230,  0.0474, -0.3819)
            (-0.0000,  0.9924,  0.1232)>",320.032653808594
44320b98-2b6f-4923-9bfd-53ce86823772,3,sfg,scene2-sfg,under,Table,dish.001,"<Vector (-0.6800, 0.5113, 1.3078)>","<Matrix 3x3 ( 0.4159, -0.1300,  0.9001)
            ( 0.9093,  0.0595, -0.4117)
            (-0.0000,  0.9898,  0.1430)>",323.948364257812
7353a260-3468-46dd-8549-927bff417697,3,sfg,scene2-sfg,under,notepad_001,Cube.002,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.5538, -0.4666,  0.6896)
            ( 0.8326,  0.3104, -0.4587)
            (-0.0000,  0.8283,  0.5605)>",328.114013671875
63be12f8-4e30-4b09-8c8f-5310f64d614b,3,sfg,scene2-sfg,under,Table,spoon,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.5303, -0.4528,  0.7168)
            ( 0.8477,  0.2833, -0.4484)
            (-0.0000,  0.8455,  0.5342)>",330.013549804687
d5d6cc27-c228-4cfa-8a0c-1fbb1ff9bfa1,3,sfg,scene2-sfg,under,Table,Cube.001,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.4520, -0.4678,  0.7595)
            ( 0.8920,  0.2370, -0.3849)
            (-0.0000,  0.8515,  0.5245)>",331.296569824219
7a2fc6b9-3d95-4804-ac09-a3761c7831e9,3,sfg,scene2-sfg,under,Table,Pencil.001,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.3848, -0.5151,  0.7659)
            ( 0.9230,  0.2147, -0.3193)
            (-0.0000,  0.8299,  0.5581)>",334.079223632812
233c2eb5-b834-4926-8608-0d3c43b71713,3,sfg,scene2-sfg,under,Table,mug.002,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.3569, -0.4319,  0.8283)
            ( 0.9341,  0.1650, -0.3165)
            (-0.0000,  0.8868,  0.4624)>",336.262023925781
e527743e-4ab0-4008-8d0e-bd16cff5cc11,3,sfg,scene2-sfg,under,dish.001,apple.006,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.4412, -0.5647,  0.6975)
            ( 0.8973,  0.2777, -0.3430)
            (-0.0000,  0.7772,  0.6293)>",339.261291503906
80defaaf-a013-4730-8468-1e4e34c0a571,3,sfg,scene2-sfg,under,spoon.001,apple.006,"<Vector (-1.9468, 1.1438, 2.0529)>","<Matrix 3x3 ( 0.4376, -0.5618,  0.7021)
            ( 0.8991,  0.2735, -0.3417)
            (-0.0000,  0.7808,  0.6249)>",341.727355957031
